amostra,botao,bruto,pct,tempC,estado
1368,0,512,50.05,50.05,NORMAL
1369,0,512,50.05,50.05,NORMAL
1370,0,512,50.05,50.05,NORMAL
1371,0,512,50.05,50.05,NORMAL
1372,0,512,50.05,50.05,NORMAL
1373,0,512,50.05,50.05,NORMAL
1374,0,512,50.05,50.05,NORMAL
1375,0,512,50.05,50.05,NORMAL
1376,0,512,50.05,50.05,NORMAL
1377,0,512,50.05,50.05,NORMAL
1378,0,512,50.05,50.05,NORMAL
1379,0,512,50.05,50.05,NORMAL
1380,0,512,50.05,50.05,NORMAL
1381,0,512,50.05,50.05,NORMAL
1382,0,512,50.05,50.05,NORMAL
1383,0,512,50.05,50.05,NORMAL
1384,0,512,50.05,50.05,NORMAL
1385,0,512,50.05,50.05,NORMAL
1386,0,512,50.05,50.05,NORMAL
1387,0,512,50.05,50.05,NORMAL
1388,0,512,50.05,50.05,NORMAL
1389,0,512,50.05,50.05,NORMAL
1390,0,512,50.05,50.05,NORMAL
1391,0,512,50.05,50.05,NORMAL
1392,0,512,50.05,50.05,NORMAL
1393,0,512,50.05,50.05,NORMAL
1394,0,512,50.05,50.05,NORMAL
1395,0,512,50.05,50.05,NORMAL
1396,0,512,50.05,50.05,NORMAL
1397,0,512,50.05,50.05,NORMAL
1398,0,512,50.05,50.05,NORMAL
1399,0,512,50.05,50.05,NORMAL
1400,0,512,50.05,50.05,NORMAL
1401,0,512,50.05,50.05,NORMAL
1402,0,512,50.05,50.05,NORMAL
1403,0,512,50.05,50.05,NORMAL
1404,0,512,50.05,50.05,NORMAL
1405,0,512,50.05,50.05,NORMAL
1406,0,512,50.05,50.05,NORMAL
1407,0,512,50.05,50.05,NORMAL
1408,0,512,50.05,50.05,NORMAL
1409,0,512,50.05,50.05,NORMAL
1410,0,512,50.05,50.05,NORMAL
1411,0,512,50.05,50.05,NORMAL
1412,0,512,50.05,50.05,NORMAL
1413,0,512,50.05,50.05,NORMAL
1414,0,512,50.05,50.05,NORMAL
1415,0,512,50.05,50.05,NORMAL
1416,0,512,50.05,50.05,NORMAL
1417,0,512,50.05,50.05,NORMAL
1418,0,512,50.05,50.05,NORMAL
1419,0,512,50.05,50.05,NORMAL
1420,0,512,50.05,50.05,NORMAL
1421,0,512,50.05,50.05,NORMAL
1422,0,512,50.05,50.05,NORMAL
1423,0,512,50.05,50.05,NORMAL
1424,0,512,50.05,50.05,NORMAL
1425,0,512,50.05,50.05,NORMAL
1426,0,512,50.05,50.05,NORMAL
1427,0,512,50.05,50.05,NORMAL
1428,0,512,50.05,50.05,NORMAL
1429,0,512,50.05,50.05,NORMAL
1430,0,512,50.05,50.05,NORMAL
1431,0,512,50.05,50.05,NORMAL
1432,0,512,50.05,50.05,NORMAL
1433,0,512,50.05,50.05,NORMAL
1434,0,512,50.05,50.05,NORMAL
1435,0,512,50.05,50.05,NORMAL
1436,0,512,50.05,50.05,NORMAL
1437,0,512,50.05,50.05,NORMAL
1438,0,512,50.05,50.05,NORMAL
1439,0,512,50.05,50.05,NORMAL
1440,0,512,50.05,50.05,NORMAL
1441,0,512,50.05,50.05,NORMAL
1442,0,512,50.05,50.05,NORMAL
1443,0,512,50.05,50.05,NORMAL
1444,0,512,50.05,50.05,NORMAL
1445,0,512,50.05,50.05,NORMAL
1446,0,512,50.05,50.05,NORMAL
1447,0,512,50.05,50.05,NORMAL
1448,0,512,50.05,50.05,NORMAL
1449,0,512,50.05,50.05,NORMAL
1450,0,512,50.05,50.05,NORMAL
1451,0,512,50.05,50.05,NORMAL
1452,0,512,50.05,50.05,NORMAL
1453,0,512,50.05,50.05,NORMAL
1454,0,512,50.05,50.05,NORMAL
1455,0,512,50.05,50.05,NORMAL
1456,0,512,50.05,50.05,NORMAL
1457,0,512,50.05,50.05,NORMAL
1458,0,512,50.05,50.05,NORMAL
1459,0,512,50.05,50.05,NORMAL
1460,0,512,50.05,50.05,NORMAL
1461,0,512,50.05,50.05,NORMAL
1462,0,512,50.05,50.05,NORMAL
1463,0,512,50.05,50.05,NORMAL
1464,0,512,50.05,50.05,NORMAL
1465,0,512,50.05,50.05,NORMAL
1466,0,512,50.05,50.05,NORMAL
1467,0,512,50.05,50.05,NORMAL
1468,0,512,50.05,50.05,NORMAL
1469,0,512,50.05,50.05,NORMAL
1470,0,512,50.05,50.05,NORMAL
1471,0,512,50.05,50.05,NORMAL
1472,0,512,50.05,50.05,NORMAL
1473,0,512,50.05,50.05,NORMAL
1474,0,512,50.05,50.05,NORMAL
1475,0,512,50.05,50.05,NORMAL
1476,0,512,50.05,50.05,NORMAL
1477,0,512,50.05,50.05,NORMAL
1478,0,512,50.05,50.05,NORMAL
1479,0,512,50.05,50.05,NORMAL
1480,0,512,50.05,50.05,NORMAL
1481,0,512,50.05,50.05,NORMAL
1482,0,512,50.05,50.05,NORMAL
1483,0,512,50.05,50.05,NORMAL
1484,0,512,50.05,50.05,NORMAL
1485,0,512,50.05,50.05,NORMAL
1486,0,512,50.05,50.05,NORMAL
1487,0,512,50.05,50.05,NORMAL
1488,0,512,50.05,50.05,NORMAL
1489,0,512,50.05,50.05,NORMAL
1490,0,512,50.05,50.05,NORMAL
1491,0,512,50.05,50.05,NORMAL
1492,0,512,50.05,50.05,NORMAL
1493,0,512,50.05,50.05,NORMAL
1494,0,512,50.05,50.05,NORMAL
1495,0,512,50.05,50.05,NORMAL
1496,0,512,50.05,50.05,NORMAL
1497,0,512,50.05,50.05,NORMAL
1498,0,512,50.05,50.05,NORMAL
1499,0,512,50.05,50.05,NORMAL
1500,0,512,50.05,50.05,NORMAL
1501,0,512,50.05,50.05,NORMAL
1502,0,512,50.05,50.05,NORMAL
1503,0,512,50.05,50.05,NORMAL
1504,0,512,50.05,50.05,NORMAL
1505,0,512,50.05,50.05,NORMAL
1506,0,512,50.05,50.05,NORMAL
1507,0,512,50.05,50.05,NORMAL
1508,0,512,50.05,50.05,NORMAL
1509,0,512,50.05,50.05,NORMAL
1510,0,512,50.05,50.05,NORMAL
1511,0,512,50.05,50.05,NORMAL
1512,0,512,50.05,50.05,NORMAL
1513,0,512,50.05,50.05,NORMAL
1514,0,512,50.05,50.05,NORMAL
1515,0,512,50.05,50.05,NORMAL
1516,0,512,50.05,50.05,NORMAL
1517,0,512,50.05,50.05,NORMAL
1518,0,512,50.05,50.05,NORMAL
1519,0,512,50.05,50.05,NORMAL
1520,0,512,50.05,50.05,NORMAL
1521,0,512,50.05,50.05,NORMAL
1522,0,512,50.05,50.05,NORMAL
1523,0,512,50.05,50.05,NORMAL
1524,0,512,50.05,50.05,NORMAL
1525,0,512,50.05,50.05,NORMAL
1526,0,512,50.05,50.05,NORMAL
1527,0,512,50.05,50.05,NORMAL
1528,0,512,50.05,50.05,NORMAL
1529,0,512,50.05,50.05,NORMAL
1530,0,512,50.05,50.05,NORMAL
1531,0,512,50.05,50.05,NORMAL
1532,0,512,50.05,50.05,NORMAL
1533,0,512,50.05,50.05,NORMAL
1534,0,512,50.05,50.05,NORMAL
1535,0,512,50.05,50.05,NORMAL
1536,0,512,50.05,50.05,NORMAL
1537,0,512,50.05,50.05,NORMAL
1538,0,512,50.05,50.05,NORMAL
1539,0,512,50.05,50.05,NORMAL
1540,0,512,50.05,50.05,NORMAL
1541,0,512,50.05,50.05,NORMAL
1542,0,512,50.05,50.05,NORMAL
1543,0,512,50.05,50.05,NORMAL
1544,0,512,50.05,50.05,NORMAL
1545,0,512,50.05,50.05,NORMAL
1546,0,512,50.05,50.05,NORMAL
1547,0,512,50.05,50.05,NORMAL
1548,0,512,50.05,50.05,NORMAL
1549,0,512,50.05,50.05,NORMAL
1550,0,512,50.05,50.05,NORMAL
1551,0,512,50.05,50.05,NORMAL
1552,0,512,50.05,50.05,NORMAL
1553,0,512,50.05,50.05,NORMAL
1554,0,512,50.05,50.05,NORMAL
1555,0,512,50.05,50.05,NORMAL
1556,0,512,50.05,50.05,NORMAL
1557,0,512,50.05,50.05,NORMAL
1558,0,512,50.05,50.05,NORMAL
1559,0,512,50.05,50.05,NORMAL
1560,0,512,50.05,50.05,NORMAL
1561,0,512,50.05,50.05,NORMAL
1562,0,512,50.05,50.05,NORMAL
1563,0,512,50.05,50.05,NORMAL
1564,0,512,50.05,50.05,NORMAL
1565,0,512,50.05,50.05,NORMAL
1566,0,512,50.05,50.05,NORMAL
1567,0,512,50.05,50.05,NORMAL
1568,0,512,50.05,50.05,NORMAL
1569,0,512,50.05,50.05,NORMAL
1570,0,512,50.05,50.05,NORMAL
1571,0,512,50.05,50.05,NORMAL
1572,0,512,50.05,50.05,NORMAL
1573,0,512,50.05,50.05,NORMAL
1574,0,512,50.05,50.05,NORMAL
1575,0,512,50.05,50.05,NORMAL
1576,0,512,50.05,50.05,NORMAL
1577,0,512,50.05,50.05,NORMAL
1578,0,512,50.05,50.05,NORMAL
1579,0,512,50.05,50.05,NORMAL
1580,0,512,50.05,50.05,NORMAL
1581,0,512,50.05,50.05,NORMAL
1582,0,512,50.05,50.05,NORMAL
1583,0,512,50.05,50.05,NORMAL
1584,0,512,50.05,50.05,NORMAL
1585,0,512,50.05,50.05,NORMAL
1586,0,512,50.05,50.05,NORMAL
1587,0,512,50.05,50.05,NORMAL
1588,0,512,50.05,50.05,NORMAL
1589,0,512,50.05,50.05,NORMAL
1590,0,512,50.05,50.05,NORMAL
1591,0,512,50.05,50.05,NORMAL
1592,0,512,50.05,50.05,NORMAL
1593,0,512,50.05,50.05,NORMAL
1594,0,512,50.05,50.05,NORMAL
1595,0,512,50.05,50.05,NORMAL
1596,0,512,50.05,50.05,NORMAL
1597,0,512,50.05,50.05,NORMAL
1598,0,512,50.05,50.05,NORMAL
1599,0,512,50.05,50.05,NORMAL
1600,0,512,50.05,50.05,NORMAL
1601,0,512,50.05,50.05,NORMAL
1602,0,512,50.05,50.05,NORMAL
1603,0,512,50.05,50.05,NORMAL
1604,0,512,50.05,50.05,NORMAL
1605,0,512,50.05,50.05,NORMAL
1606,0,512,50.05,50.05,NORMAL
1607,0,512,50.05,50.05,NORMAL
1608,0,512,50.05,50.05,NORMAL
1609,0,512,50.05,50.05,NORMAL
1610,0,512,50.05,50.05,NORMAL
1611,0,512,50.05,50.05,NORMAL
1612,0,512,50.05,50.05,NORMAL
1613,0,512,50.05,50.05,NORMAL
1614,0,512,50.05,50.05,NORMAL
1615,0,512,50.05,50.05,NORMAL
1616,0,512,50.05,50.05,NORMAL
1617,0,512,50.05,50.05,NORMAL
1618,0,512,50.05,50.05,NORMAL
1619,0,512,50.05,50.05,NORMAL
1620,0,512,50.05,50.05,NORMAL
1621,0,512,50.05,50.05,NORMAL
1622,0,512,50.05,50.05,NORMAL
1623,0,512,50.05,50.05,NORMAL
1624,0,512,50.05,50.05,NORMAL
1625,0,512,50.05,50.05,NORMAL
1626,0,512,50.05,50.05,NORMAL
1627,0,512,50.05,50.05,NORMAL
1628,0,512,50.05,50.05,NORMAL
1629,0,512,50.05,50.05,NORMAL
1630,0,512,50.05,50.05,NORMAL
1631,0,512,50.05,50.05,NORMAL
1632,0,512,50.05,50.05,NORMAL
1633,0,512,50.05,50.05,NORMAL
1634,0,512,50.05,50.05,NORMAL
1635,0,512,50.05,50.05,NORMAL
1636,0,512,50.05,50.05,NORMAL
1637,0,512,50.05,50.05,NORMAL
1638,0,512,50.05,50.05,NORMAL
1639,0,512,50.05,50.05,NORMAL
1640,0,512,50.05,50.05,NORMAL
1641,0,512,50.05,50.05,NORMAL
1642,0,512,50.05,50.05,NORMAL
1643,0,512,50.05,50.05,NORMAL
1644,0,512,50.05,50.05,NORMAL
1645,0,512,50.05,50.05,NORMAL
1646,0,512,50.05,50.05,NORMAL
1647,0,512,50.05,50.05,NORMAL
1648,0,512,50.05,50.05,NORMAL
1649,0,512,50.05,50.05,NORMAL
1650,0,512,50.05,50.05,NORMAL
1651,0,512,50.05,50.05,NORMAL
1652,0,512,50.05,50.05,NORMAL
1653,0,512,50.05,50.05,NORMAL
1654,0,512,50.05,50.05,NORMAL
1655,0,512,50.05,50.05,NORMAL
1656,0,512,50.05,50.05,NORMAL
1657,0,512,50.05,50.05,NORMAL
1658,0,512,50.05,50.05,NORMAL
1659,0,512,50.05,50.05,NORMAL
1660,0,512,50.05,50.05,NORMAL
1661,0,512,50.05,50.05,NORMAL
1662,0,512,50.05,50.05,NORMAL
1663,0,512,50.05,50.05,NORMAL
1664,0,512,50.05,50.05,NORMAL
1665,0,512,50.05,50.05,NORMAL
1666,0,512,50.05,50.05,NORMAL
1667,0,512,50.05,50.05,NORMAL
1668,0,512,50.05,50.05,NORMAL
1669,0,512,50.05,50.05,NORMAL
1670,0,512,50.05,50.05,NORMAL
1671,0,512,50.05,50.05,NORMAL
1672,0,512,50.05,50.05,NORMAL
1673,0,512,50.05,50.05,NORMAL
1674,0,512,50.05,50.05,NORMAL
1675,0,512,50.05,50.05,NORMAL
1676,0,512,50.05,50.05,NORMAL
1677,0,512,50.05,50.05,NORMAL
1678,0,512,50.05,50.05,NORMAL
1679,0,512,50.05,50.05,NORMAL
1680,0,512,50.05,50.05,NORMAL
1681,0,512,50.05,50.05,NORMAL
1682,0,512,50.05,50.05,NORMAL
1683,0,512,50.05,50.05,NORMAL
1684,0,512,50.05,50.05,NORMAL
1685,0,512,50.05,50.05,NORMAL
1686,0,512,50.05,50.05,NORMAL
1687,0,512,50.05,50.05,NORMAL
1688,0,512,50.05,50.05,NORMAL
1689,0,512,50.05,50.05,NORMAL
1690,0,512,50.05,50.05,NORMAL
1691,0,512,50.05,50.05,NORMAL
1692,0,512,50.05,50.05,NORMAL
1693,0,512,50.05,50.05,NORMAL
1694,0,512,50.05,50.05,NORMAL
1695,0,512,50.05,50.05,NORMAL
1696,0,512,50.05,50.05,NORMAL
1697,0,512,50.05,50.05,NORMAL
1698,0,512,50.05,50.05,NORMAL
1699,0,512,50.05,50.05,NORMAL
1700,0,512,50.05,50.05,NORMAL
1701,0,512,50.05,50.05,NORMAL
1702,0,512,50.05,50.05,NORMAL
1703,0,512,50.05,50.05,NORMAL
1704,0,512,50.05,50.05,NORMAL
1705,0,512,50.05,50.05,NORMAL
1706,0,512,50.05,50.05,NORMAL
1707,0,512,50.05,50.05,NORMAL
1708,0,512,50.05,50.05,NORMAL
1709,0,512,50.05,50.05,NORMAL
1710,0,512,50.05,50.05,NORMAL
1711,0,512,50.05,50.05,NORMAL
1712,0,512,50.05,50.05,NORMAL
1713,0,512,50.05,50.05,NORMAL
1714,0,512,50.05,50.05,NORMAL
1715,0,512,50.05,50.05,NORMAL
1716,0,512,50.05,50.05,NORMAL
1717,0,512,50.05,50.05,NORMAL
1718,0,512,50.05,50.05,NORMAL
1719,0,512,50.05,50.05,NORMAL
1720,0,512,50.05,50.05,NORMAL
1721,0,512,50.05,50.05,NORMAL
1722,0,512,50.05,50.05,NORMAL
1723,0,512,50.05,50.05,NORMAL
1724,0,512,50.05,50.05,NORMAL
1725,0,512,50.05,50.05,NORMAL
1726,0,512,50.05,50.05,NORMAL
1727,0,512,50.05,50.05,NORMAL
1728,0,512,50.05,50.05,NORMAL
1729,0,512,50.05,50.05,NORMAL
1730,0,512,50.05,50.05,NORMAL
1731,0,512,50.05,50.05,NORMAL
1732,0,512,50.05,50.05,NORMAL
1733,0,512,50.05,50.05,NORMAL
1734,0,512,50.05,50.05,NORMAL
1735,0,512,50.05,50.05,NORMAL
1736,0,512,50.05,50.05,NORMAL
1737,0,512,50.05,50.05,NORMAL
1738,0,512,50.05,50.05,NORMAL
1739,0,512,50.05,50.05,NORMAL
1740,0,512,50.05,50.05,NORMAL
1741,0,512,50.05,50.05,NORMAL
1742,0,512,50.05,50.05,NORMAL
1743,0,512,50.05,50.05,NORMAL
1744,0,512,50.05,50.05,NORMAL
1745,0,512,50.05,50.05,NORMAL
1746,0,512,50.05,50.05,NORMAL
1747,0,512,50.05,50.05,NORMAL
1748,0,512,50.05,50.05,NORMAL
1749,0,512,50.05,50.05,NORMAL
1750,0,512,50.05,50.05,NORMAL
1751,0,512,50.05,50.05,NORMAL
1752,0,512,50.05,50.05,NORMAL
1753,0,512,50.05,50.05,NORMAL
1754,0,512,50.05,50.05,NORMAL
1755,0,512,50.05,50.05,NORMAL
1756,0,512,50.05,50.05,NORMAL
1757,0,512,50.05,50.05,NORMAL
1758,0,512,50.05,50.05,NORMAL
1759,0,512,50.05,50.05,NORMAL
1760,0,512,50.05,50.05,NORMAL
1761,0,512,50.05,50.05,NORMAL
1762,0,512,50.05,50.05,NORMAL
1763,0,512,50.05,50.05,NORMAL
1764,0,512,50.05,50.05,NORMAL
1765,0,512,50.05,50.05,NORMAL
1766,0,512,50.05,50.05,NORMAL
1767,0,512,50.05,50.05,NORMAL
1768,0,512,50.05,50.05,NORMAL
1769,0,512,50.05,50.05,NORMAL
1770,0,512,50.05,50.05,NORMAL
1771,0,512,50.05,50.05,NORMAL
1772,0,512,50.05,50.05,NORMAL
1773,0,512,50.05,50.05,NORMAL
1774,0,512,50.05,50.05,NORMAL
1775,0,512,50.05,50.05,NORMAL
1776,0,512,50.05,50.05,NORMAL
1777,0,512,50.05,50.05,NORMAL
1778,0,512,50.05,50.05,NORMAL
1779,0,512,50.05,50.05,NORMAL
1780,0,512,50.05,50.05,NORMAL
1781,0,512,50.05,50.05,NORMAL
1782,0,512,50.05,50.05,NORMAL
1783,0,512,50.05,50.05,NORMAL
1784,0,512,50.05,50.05,NORMAL
1785,0,512,50.05,50.05,NORMAL
1786,0,512,50.05,50.05,NORMAL
1787,0,512,50.05,50.05,NORMAL
1788,0,512,50.05,50.05,NORMAL
1789,0,512,50.05,50.05,NORMAL
1790,0,512,50.05,50.05,NORMAL
1791,0,512,50.05,50.05,NORMAL
1792,0,512,50.05,50.05,NORMAL
1793,0,512,50.05,50.05,NORMAL
1794,0,512,50.05,50.05,NORMAL
1795,0,512,50.05,50.05,NORMAL
1796,0,512,50.05,50.05,NORMAL
1797,0,512,50.05,50.05,NORMAL
1798,0,512,50.05,50.05,NORMAL
1799,0,512,50.05,50.05,NORMAL
1800,0,512,50.05,50.05,NORMAL
1801,0,512,50.05,50.05,NORMAL
1802,0,512,50.05,50.05,NORMAL
1803,0,512,50.05,50.05,NORMAL
1804,0,512,50.05,50.05,NORMAL
1805,0,512,50.05,50.05,NORMAL
1806,0,512,50.05,50.05,NORMAL
1807,0,512,50.05,50.05,NORMAL
1808,0,512,50.05,50.05,NORMAL
1809,0,512,50.05,50.05,NORMAL
1810,0,512,50.05,50.05,NORMAL
1811,0,512,50.05,50.05,NORMAL
1812,0,512,50.05,50.05,NORMAL
1813,0,512,50.05,50.05,NORMAL
1814,0,512,50.05,50.05,NORMAL
1815,0,512,50.05,50.05,NORMAL
1816,0,512,50.05,50.05,NORMAL
1817,0,512,50.05,50.05,NORMAL
1818,0,512,50.05,50.05,NORMAL
1819,0,512,50.05,50.05,NORMAL
1820,0,512,50.05,50.05,NORMAL
1821,0,512,50.05,50.05,NORMAL
1822,0,512,50.05,50.05,NORMAL
1823,0,512,50.05,50.05,NORMAL
1824,0,512,50.05,50.05,NORMAL
1825,0,512,50.05,50.05,NORMAL
1826,0,512,50.05,50.05,NORMAL
1827,0,512,50.05,50.05,NORMAL
1828,0,512,50.05,50.05,NORMAL
1829,0,512,50.05,50.05,NORMAL
1830,0,512,50.05,50.05,NORMAL
1831,0,512,50.05,50.05,NORMAL
1832,0,512,50.05,50.05,NORMAL
1833,0,512,50.05,50.05,NORMAL
1834,0,512,50.05,50.05,NORMAL
1835,0,512,50.05,50.05,NORMAL
1836,0,512,50.05,50.05,NORMAL
1837,0,512,50.05,50.05,NORMAL
1838,0,512,50.05,50.05,NORMAL
1839,0,512,50.05,50.05,NORMAL
1840,0,512,50.05,50.05,NORMAL
1841,0,512,50.05,50.05,NORMAL
1842,0,512,50.05,50.05,NORMAL
1843,0,512,50.05,50.05,NORMAL
1844,0,512,50.05,50.05,NORMAL
1845,0,512,50.05,50.05,NORMAL
1846,0,512,50.05,50.05,NORMAL
1847,0,512,50.05,50.05,NORMAL
1848,0,512,50.05,50.05,NORMAL
1849,0,512,50.05,50.05,NORMAL
1850,0,512,50.05,50.05,NORMAL
1851,0,512,50.05,50.05,NORMAL
1852,0,512,50.05,50.05,NORMAL
1853,0,512,50.05,50.05,NORMAL
1854,0,512,50.05,50.05,NORMAL
1855,0,512,50.05,50.05,NORMAL
1856,0,512,50.05,50.05,NORMAL
1857,0,512,50.05,50.05,NORMAL
1858,0,512,50.05,50.05,NORMAL
1859,0,512,50.05,50.05,NORMAL
1860,0,512,50.05,50.05,NORMAL
1861,0,512,50.05,50.05,NORMAL
1862,0,512,50.05,50.05,NORMAL
1863,0,512,50.05,50.05,NORMAL
1864,0,512,50.05,50.05,NORMAL
1865,0,512,50.05,50.05,NORMAL
1866,0,512,50.05,50.05,NORMAL
1867,0,512,50.05,50.05,NORMAL
1868,0,512,50.05,50.05,NORMAL
1869,0,512,50.05,50.05,NORMAL
1870,0,512,50.05,50.05,NORMAL
1871,0,512,50.05,50.05,NORMAL
1872,0,512,50.05,50.05,NORMAL
1873,0,512,50.05,50.05,NORMAL
1874,0,512,50.05,50.05,NORMAL
1875,0,512,50.05,50.05,NORMAL
1876,0,512,50.05,50.05,NORMAL
1877,0,512,50.05,50.05,NORMAL
1878,0,512,50.05,50.05,NORMAL
1879,0,512,50.05,50.05,NORMAL
1880,0,512,50.05,50.05,NORMAL
1881,0,512,50.05,50.05,NORMAL
1882,0,512,50.05,50.05,NORMAL
1883,0,512,50.05,50.05,NORMAL
1884,0,512,50.05,50.05,NORMAL
1885,0,512,50.05,50.05,NORMAL
1886,0,512,50.05,50.05,NORMAL
1887,0,512,50.05,50.05,NORMAL
1888,0,512,50.05,50.05,NORMAL
1889,0,512,50.05,50.05,NORMAL
1890,0,512,50.05,50.05,NORMAL
1891,0,512,50.05,50.05,NORMAL
1892,0,512,50.05,50.05,NORMAL
1893,0,512,50.05,50.05,NORMAL
1894,0,512,50.05,50.05,NORMAL
1895,0,512,50.05,50.05,NORMAL
1896,0,512,50.05,50.05,NORMAL
1897,0,512,50.05,50.05,NORMAL
1898,0,512,50.05,50.05,NORMAL
1899,0,512,50.05,50.05,NORMAL
1900,0,512,50.05,50.05,NORMAL
1901,0,512,50.05,50.05,NORMAL
1902,0,512,50.05,50.05,NORMAL
1903,0,512,50.05,50.05,NORMAL
1904,0,512,50.05,50.05,NORMAL
1905,0,512,50.05,50.05,NORMAL
1906,0,512,50.05,50.05,NORMAL
1907,0,512,50.05,50.05,NORMAL
1908,0,512,50.05,50.05,NORMAL
1909,0,512,50.05,50.05,NORMAL
1910,0,512,50.05,50.05,NORMAL
1911,0,512,50.05,50.05,NORMAL
1912,0,512,50.05,50.05,NORMAL
1913,0,512,50.05,50.05,NORMAL
1914,0,512,50.05,50.05,NORMAL
1915,0,512,50.05,50.05,NORMAL
1916,0,512,50.05,50.05,NORMAL
1917,0,512,50.05,50.05,NORMAL
1918,0,512,50.05,50.05,NORMAL
1919,0,512,50.05,50.05,NORMAL
1920,0,512,50.05,50.05,NORMAL
1921,0,512,50.05,50.05,NORMAL
1922,0,512,50.05,50.05,NORMAL
1923,0,512,50.05,50.05,NORMAL
1924,0,512,50.05,50.05,NORMAL
1925,0,512,50.05,50.05,NORMAL
1926,0,512,50.05,50.05,NORMAL
1927,0,512,50.05,50.05,NORMAL
1928,0,512,50.05,50.05,NORMAL
1929,0,512,50.05,50.05,NORMAL
1930,0,512,50.05,50.05,NORMAL
1931,0,512,50.05,50.05,NORMAL
1932,0,512,50.05,50.05,NORMAL
1933,0,512,50.05,50.05,NORMAL
1934,0,512,50.05,50.05,NORMAL
1935,0,512,50.05,50.05,NORMAL
1936,0,512,50.05,50.05,NORMAL
1937,0,512,50.05,50.05,NORMAL
1938,0,512,50.05,50.05,NORMAL
1939,0,512,50.05,50.05,NORMAL
1940,0,512,50.05,50.05,NORMAL
1941,0,512,50.05,50.05,NORMAL
1942,0,512,50.05,50.05,NORMAL
1943,0,512,50.05,50.05,NORMAL
1944,0,512,50.05,50.05,NORMAL
1945,0,512,50.05,50.05,NORMAL
1946,0,512,50.05,50.05,NORMAL
1947,0,512,50.05,50.05,NORMAL
1948,0,512,50.05,50.05,NORMAL
1949,0,512,50.05,50.05,NORMAL
1950,0,512,50.05,50.05,NORMAL
1951,0,512,50.05,50.05,NORMAL
1952,0,512,50.05,50.05,NORMAL
1953,0,512,50.05,50.05,NORMAL
1954,0,512,50.05,50.05,NORMAL
1955,0,512,50.05,50.05,NORMAL
1956,0,512,50.05,50.05,NORMAL
1957,0,512,50.05,50.05,NORMAL
1958,0,512,50.05,50.05,NORMAL
1959,0,512,50.05,50.05,NORMAL
1960,0,512,50.05,50.05,NORMAL
1961,0,512,50.05,50.05,NORMAL
1962,0,512,50.05,50.05,NORMAL
1963,0,512,50.05,50.05,NORMAL
1964,0,512,50.05,50.05,NORMAL
1965,0,512,50.05,50.05,NORMAL
1966,0,512,50.05,50.05,NORMAL
1967,0,512,50.05,50.05,NORMAL
1968,0,512,50.05,50.05,NORMAL
1969,0,512,50.05,50.05,NORMAL
1970,0,512,50.05,50.05,NORMAL
1971,0,512,50.05,50.05,NORMAL
1972,0,512,50.05,50.05,NORMAL
1973,0,512,50.05,50.05,NORMAL
1974,0,512,50.05,50.05,NORMAL
1975,0,512,50.05,50.05,NORMAL
1976,0,512,50.05,50.05,NORMAL
1977,0,512,50.05,50.05,NORMAL
1978,0,512,50.05,50.05,NORMAL
1979,0,512,50.05,50.05,NORMAL
1980,0,512,50.05,50.05,NORMAL
1981,0,512,50.05,50.05,NORMAL
1982,0,512,50.05,50.05,NORMAL
1983,0,512,50.05,50.05,NORMAL
1984,0,512,50.05,50.05,NORMAL
1985,0,512,50.05,50.05,NORMAL
1986,0,512,50.05,50.05,NORMAL
1987,0,512,50.05,50.05,NORMAL
1988,0,512,50.05,50.05,NORMAL
1989,0,512,50.05,50.05,NORMAL
1990,0,512,50.05,50.05,NORMAL
1991,0,512,50.05,50.05,NORMAL
1992,0,512,50.05,50.05,NORMAL
1993,0,512,50.05,50.05,NORMAL
1994,0,512,50.05,50.05,NORMAL
1995,0,512,50.05,50.05,NORMAL
1996,0,512,50.05,50.05,NORMAL
1997,0,512,50.05,50.05,NORMAL
1998,0,512,50.05,50.05,NORMAL
1999,0,512,50.05,50.05,NORMAL
2000,0,512,50.05,50.05,NORMAL
2001,0,512,50.05,50.05,NORMAL
2002,0,512,50.05,50.05,NORMAL
2003,0,512,50.05,50.05,NORMAL
2004,0,512,50.05,50.05,NORMAL
2005,0,512,50.05,50.05,NORMAL
2006,0,512,50.05,50.05,NORMAL
2007,0,512,50.05,50.05,NORMAL
2008,0,512,50.05,50.05,NORMAL
2009,0,512,50.05,50.05,NORMAL
2010,0,512,50.05,50.05,NORMAL
2011,0,512,50.05,50.05,NORMAL
2012,0,512,50.05,50.05,NORMAL
2013,0,512,50.05,50.05,NORMAL
2014,0,512,50.05,50.05,NORMAL
2015,0,512,50.05,50.05,NORMAL
2016,0,512,50.05,50.05,NORMAL
2017,0,512,50.05,50.05,NORMAL
2018,0,512,50.05,50.05,NORMAL
2019,0,512,50.05,50.05,NORMAL
2020,0,512,50.05,50.05,NORMAL
2021,0,512,50.05,50.05,NORMAL
2022,0,512,50.05,50.05,NORMAL
2023,0,512,50.05,50.05,NORMAL
2024,0,512,50.05,50.05,NORMAL
2025,0,512,50.05,50.05,NORMAL
2026,0,512,50.05,50.05,NORMAL
2027,0,512,50.05,50.05,NORMAL
2028,0,512,50.05,50.05,NORMAL
2029,0,512,50.05,50.05,NORMAL
2030,0,512,50.05,50.05,NORMAL
2031,0,512,50.05,50.05,NORMAL
2032,0,512,50.05,50.05,NORMAL
